start_node,edge_type,end_node
Q990873,P569,+1885-06-23T00:00:00Z
Q112560210,P569,+1959-00-00T00:00:00Z
Q117717021,P569,+1540-00-00T00:00:00Z
Q117717021,P570,+1608-00-00T00:00:00Z
Q1515828,P569,+1940-12-04T00:00:00Z
Q210573,P569,-0443-01-01T00:00:00Z
Q210573,P570,-0399-01-01T00:00:00Z
Q542992,P569,+1954-01-17T00:00:00Z
Q342931,P569,+1943-01-01T00:00:00Z
Q65258908,P570,+1990-10-10T00:00:00Z
Q65258908,P569,+1915-01-01T00:00:00Z
Q4726052,P570,+1929-06-17T00:00:00Z
Q4726052,P569,+1861-07-21T00:00:00Z
Q512375,P569,+1963-11-06T00:00:00Z
Q872997,P569,+1866-02-09T00:00:00Z
Q872997,P570,+1950-07-26T00:00:00Z
Q6225600,P570,+1930-01-01T00:00:00Z
Q6225600,P569,+1875-00-00T00:00:00Z
Q250947,P569,+1820-01-01T00:00:00Z
Q250947,P570,+1864-08-19T00:00:00Z
Q77154,P569,+1796-07-18T00:00:00Z
Q77154,P570,+1879-08-08T00:00:00Z
Q20850511,P569,+1938-11-16T00:00:00Z
Q111841974,P569,+1941-07-08T00:00:00Z
Q111841974,P570,+1997-01-13T00:00:00Z
Q60694359,P569,+1918-01-01T00:00:00Z
Q60694359,P570,+2003-09-21T00:00:00Z
Q7385496,P569,+1956-07-07T00:00:00Z
Q7385496,P570,+2023-03-02T00:00:00Z
Q120667387,P569,+1911-00-00T00:00:00Z
Q120667387,P570,+1970-12-25T00:00:00Z
Q76677566,P569,+1923-10-15T00:00:00Z
Q76677566,P570,+1999-06-23T00:00:00Z
Q94939824,P569,+1869-04-03T00:00:00Z
Q94939824,P570,+1953-06-03T00:00:00Z
Q27507137,P569,+1948-01-01T00:00:00Z
Q27507137,P570,+2000-01-01T00:00:00Z
Q58586,P569,+1859-04-08T00:00:00Z
Q58586,P570,+1938-04-27T00:00:00Z
Q174325,P569,+1208-04-20T00:00:00Z
Q174325,P570,+1298-08-01T00:00:00Z
Q94934191,P570,+1750-03-03T00:00:00Z
Q94934191,P569,+1680-03-07T00:00:00Z
Q463553,P569,+1866-09-03T00:00:00Z
Q463553,P570,+1925-01-18T00:00:00Z
Q81294593,P569,+1981-00-00T00:00:00Z
Q6078665,P569,+1949-01-09T00:00:00Z
Q9156582,P569,+1946-06-07T00:00:00Z
Q9156582,P570,+1999-02-15T00:00:00Z
Q152352,P569,+1937-11-03T00:00:00Z
Q152352,P570,+2005-09-16T00:00:00Z
Q106521711,P569,+1946-00-00T00:00:00Z
Q717647,P570,+0200-01-01T00:00:00Z
Q717647,P569,+0113-01-01T00:00:00Z
Q311684,P569,+1947-05-12T00:00:00Z
Q87990072,P569,+1924-00-00T00:00:00Z
Q87990072,P570,+2012-01-15T00:00:00Z
Q85514517,P569,+1947-09-11T00:00:00Z
Q95157397,P569,+1947-08-21T00:00:00Z
Q118906839,P569,+1974-07-26T00:00:00Z
Q158476,P569,+1901-08-10T00:00:00Z
Q158476,P570,+1997-07-17T00:00:00Z
Q11867154,P569,+1952-01-01T00:00:00Z
Q11867154,P570,+2019-10-01T00:00:00Z
Q3218057,P569,+1946-01-01T00:00:00Z
Q472987,P569,+1617-01-01T00:00:00Z
Q472987,P570,+1687-11-07T00:00:00Z
Q4213581,P569,+1929-08-29T00:00:00Z
Q4213581,P570,+2001-12-11T00:00:00Z
Q6117636,P569,+1882-04-06T00:00:00Z
Q6117636,P570,+1950-07-09T00:00:00Z
Q95113175,P569,+1973-09-29T00:00:00Z
Q62619661,P569,+1809-01-01T00:00:00Z
Q62619661,P570,+1888-01-01T00:00:00Z
Q24545737,P570,+2004-07-09T00:00:00Z
Q24545737,P569,+1931-05-02T00:00:00Z
Q2862081,P570,+1978-00-00T00:00:00Z
Q2862081,P569,+1915-00-00T00:00:00Z
Q11731618,P569,+1853-06-13T00:00:00Z
Q11731618,P570,+1920-11-16T00:00:00Z
Q387807,P569,+1957-01-19T00:00:00Z
Q24263,P569,+1550-01-01T00:00:00Z
Q24263,P570,+1595-01-01T00:00:00Z
Q3219451,P569,+1749-11-28T00:00:00Z
Q3219451,P570,+1822-09-26T00:00:00Z
Q95397510,P569,+1945-01-18T00:00:00Z
Q95397510,P570,+2016-04-10T00:00:00Z
Q12034081,P569,+1965-01-14T00:00:00Z
Q3380151,P569,+1965-08-04T00:00:00Z
Q55225727,P569,+1810-09-11T00:00:00Z
Q55225727,P570,+1887-04-08T00:00:00Z
Q116149605,P569,+1957-04-16T00:00:00Z
Q1906150,P570,+1977-04-27T00:00:00Z
Q1906150,P569,+1907-11-28T00:00:00Z
Q60367082,P569,+1872-01-01T00:00:00Z
Q60367082,P570,+1949-01-01T00:00:00Z
Q1606904,P569,+1936-03-30T00:00:00Z
Q1606904,P570,+1998-04-23T00:00:00Z
Q90955,P569,+1938-02-28T00:00:00Z
Q2825121,P570,+1931-05-19T00:00:00Z
Q2825121,P569,+1874-11-13T00:00:00Z
Q29419966,P570,+1992-01-18T00:00:00Z
Q29419966,P569,+1921-04-11T00:00:00Z
Q11938749,P569,+1899-00-00T00:00:00Z
Q11938749,P570,+1981-00-00T00:00:00Z
Q12366161,P569,+1926-03-20T00:00:00Z
Q12366161,P570,+2004-03-04T00:00:00Z
Q59180,P570,-0323-00-00T00:00:00Z
Q59180,P569,-0412-00-00T00:00:00Z
Q21513402,P569,+1920-01-01T00:00:00Z
Q21513402,P570,+2009-01-01T00:00:00Z
Q183509,P569,+1917-01-12T00:00:00Z
Q183509,P570,+2003-05-28T00:00:00Z
Q58231284,P569,+1944-09-08T00:00:00Z
Q58231284,P570,+2018-11-03T00:00:00Z
Q28497169,P570,+1606-01-09T00:00:00Z
Q28497169,P569,+1533-01-01T00:00:00Z
Q18696690,P569,+1983-00-00T00:00:00Z
Q31181271,P569,+1963-02-08T00:00:00Z
Q40738692,P569,+1952-01-00T00:00:00Z
Q1448475,P569,+1759-03-25T00:00:00Z
Q1448475,P570,+1811-03-18T00:00:00Z
Q712469,P569,+1953-06-02T00:00:00Z
Q4216193,P570,+1806-02-19T00:00:00Z
Q4216193,P569,+1717-12-16T00:00:00Z
Q21509721,P569,+1931-01-01T00:00:00Z
Q21509721,P570,+2009-01-01T00:00:00Z
Q527410,P569,+1948-05-17T00:00:00Z
Q527410,P570,+2021-07-24T00:00:00Z
Q10383107,P569,+1876-11-30T00:00:00Z
Q10383107,P570,+1948-07-21T00:00:00Z
Q54849737,P569,+1940-01-03T00:00:00Z
Q4247,P569,+1799-01-31T00:00:00Z
Q4247,P570,+1846-06-08T00:00:00Z
Q61628,P569,+1905-12-11T00:00:00Z
Q61628,P570,+1975-07-25T00:00:00Z
Q10854060,P569,+1895-01-16T00:00:00Z
Q10854060,P570,+1967-03-24T00:00:00Z
Q94930957,P569,+1885-00-00T00:00:00Z
Q94930957,P570,+1914-00-00T00:00:00Z
Q5697857,P569,+1917-00-00T00:00:00Z
Q5697857,P570,+2011-05-05T00:00:00Z
Q9390140,P569,+1903-10-30T00:00:00Z
Q9390140,P570,+1966-04-20T00:00:00Z
Q12273685,P569,+1925-10-20T00:00:00Z
Q12273685,P570,+2007-03-26T00:00:00Z
Q7241987,P570,+1978-03-13T00:00:00Z
Q7241987,P569,+1912-01-01T00:00:00Z
Q981960,P569,+1806-03-22T00:00:00Z
Q981960,P570,+1856-06-11T00:00:00Z
Q130387,P569,+1840-06-27T00:00:00Z
Q130387,P570,+1912-03-16T00:00:00Z
Q2875292,P569,+1932-04-12T00:00:00Z
Q2875292,P570,+2023-04-18T00:00:00Z
Q1177397,P570,+0937-01-01T00:00:00Z
Q1177397,P569,+0950-00-00T00:00:00Z
Q104267,P569,+1880-12-27T00:00:00Z
Q104267,P570,+1962-07-16T00:00:00Z
Q1286787,P569,+1946-08-24T00:00:00Z
Q2157581,P569,+1908-07-11T00:00:00Z
Q2157581,P570,+1999-12-29T00:00:00Z
Q123343949,P569,+1933-02-27T00:00:00Z
Q1637648,P569,+1954-05-01T00:00:00Z
Q724672,P570,+1573-12-30T00:00:00Z
Q724672,P569,+1504-11-30T00:00:00Z
Q3129266,P569,+1849-00-00T00:00:00Z
Q3129266,P570,+1909-00-00T00:00:00Z
Q524380,P569,+1499-01-01T00:00:00Z
Q524380,P570,+1559-01-01T00:00:00Z
Q555693,P569,+1813-03-09T00:00:00Z
Q555693,P570,+1855-10-04T00:00:00Z
Q76114,P569,+1815-10-04T00:00:00Z
Q76114,P570,+1862-02-24T00:00:00Z
Q5555662,P570,+1987-04-20T00:00:00Z
Q5555662,P569,+1907-01-01T00:00:00Z
Q107002850,P569,+1925-05-22T00:00:00Z
Q107002850,P570,+2014-03-15T00:00:00Z
Q87228,P569,+1903-05-12T00:00:00Z
Q87228,P570,+1954-02-03T00:00:00Z
Q11686088,P569,+1904-09-23T00:00:00Z
Q11686088,P570,+1973-08-11T00:00:00Z
Q15460105,P570,+1935-03-26T00:00:00Z
Q15460105,P569,+1862-05-23T00:00:00Z
Q7356570,P569,+1962-00-00T00:00:00Z
Q65007593,P569,+1970-03-28T00:00:00Z
Q12884562,P569,+1838-01-01T00:00:00Z
Q12884562,P570,+1916-01-01T00:00:00Z
Q21517284,P569,+1972-01-01T00:00:00Z
Q935,P570,+1727-03-31T00:00:00Z
Q935,P569,+1642-12-25T00:00:00Z
Q62415,P569,+1870-00-00T00:00:00Z
Q62415,P570,+1942-11-27T00:00:00Z
Q505520,P569,+1910-01-18T00:00:00Z
Q505520,P570,+1993-03-18T00:00:00Z
Q738539,P569,+1887-06-03T00:00:00Z
Q738539,P570,+1910-10-17T00:00:00Z
Q4911207,P570,+2010-02-08T00:00:00Z
Q4911207,P569,+1931-01-01T00:00:00Z
Q56219942,P569,+1879-07-26T00:00:00Z
Q56219942,P570,+1946-09-12T00:00:00Z
Q81082,P569,+1854-04-29T00:00:00Z
Q81082,P570,+1912-07-17T00:00:00Z
Q6283062,P570,+1894-02-19T00:00:00Z
Q6283062,P569,+1838-02-01T00:00:00Z
Q1366536,P569,+1916-06-01T00:00:00Z
Q1366536,P570,+1987-08-16T00:00:00Z
Q1631732,P569,+1943-06-25T00:00:00Z
Q41618114,P569,+1928-05-11T00:00:00Z
Q41618114,P570,+2013-11-13T00:00:00Z
Q31702101,P570,+2016-06-18T00:00:00Z
Q31702101,P569,+1923-03-21T00:00:00Z
Q12023928,P569,+1928-02-21T00:00:00Z
Q12023928,P570,+2012-08-17T00:00:00Z
Q17122133,P569,+1976-07-02T00:00:00Z
Q33134274,P569,+1788-05-01T00:00:00Z
Q33134274,P570,+1857-09-30T00:00:00Z
Q947651,P569,+1025-00-00T00:00:00Z
Q947651,P570,+1085-00-00T00:00:00Z
Q104165397,P569,+1871-02-21T00:00:00Z
Q104165397,P570,+1926-09-14T00:00:00Z
Q60351,P569,+1458-01-01T00:00:00Z
Q60351,P570,+1521-05-10T00:00:00Z
Q5558791,P569,+1965-01-01T00:00:00Z
Q25590389,P569,+1947-07-01T00:00:00Z
Q25590389,P570,+2015-09-09T00:00:00Z
Q60694251,P570,+2007-02-09T00:00:00Z
Q60694251,P569,+1942-06-22T00:00:00Z
Q47537952,P569,+1953-01-01T00:00:00Z
Q61110887,P569,+1946-01-01T00:00:00Z
Q56255871,P569,+1820-01-01T00:00:00Z
Q56255871,P570,+1870-01-01T00:00:00Z
Q4499960,P569,+1871-10-19T00:00:00Z
Q4499960,P570,+1939-07-10T00:00:00Z
Q721850,P569,+1849-07-11T00:00:00Z
Q721850,P570,+1934-11-25T00:00:00Z
Q1111198,P569,+1884-06-21T00:00:00Z
Q1111198,P570,+1984-08-27T00:00:00Z
Q83738171,P569,+1960-07-15T00:00:00Z
Q33650515,P569,+1894-01-01T00:00:00Z
Q33650515,P570,+1977-00-00T00:00:00Z
Q11914997,P569,+1924-07-19T00:00:00Z
Q11914997,P570,+2004-03-10T00:00:00Z
Q55199680,P570,+1988-00-00T00:00:00Z
Q55199680,P569,+1920-00-00T00:00:00Z
Q94930961,P570,+1922-03-10T00:00:00Z
Q94930961,P569,+1887-06-30T00:00:00Z
Q28655376,P570,+1481-00-00T00:00:00Z
Q1620338,P569,+1802-08-21T00:00:00Z
Q1620338,P570,+1883-12-27T00:00:00Z
Q19899260,P569,+1952-03-13T00:00:00Z
Q531008,P569,+1920-08-09T00:00:00Z
Q531008,P570,+2013-04-08T00:00:00Z
Q49698,P569,+1675-02-11T00:00:00Z
Q49698,P570,+1745-10-23T00:00:00Z
Q3318397,P569,+1840-03-00T00:00:00Z
Q3318397,P570,+1889-12-00T00:00:00Z
Q1679029,P569,+1810-12-23T00:00:00Z
Q1679029,P570,+1879-07-06T00:00:00Z
Q1157310,P569,+1953-09-07T00:00:00Z
Q400319,P569,+1825-08-25T00:00:00Z
Q400319,P570,+1903-01-24T00:00:00Z
Q15527774,P570,+1823-04-20T00:00:00Z
Q15527774,P569,+1748-00-00T00:00:00Z
Q114682491,P569,+1940-00-00T00:00:00Z
Q923863,P569,+1963-12-22T00:00:00Z
Q13145051,P569,+1845-00-00T00:00:00Z
Q13145051,P570,+1949-00-00T00:00:00Z
Q919837,P569,+1947-12-25T00:00:00Z
Q115462735,P569,+1915-07-12T00:00:00Z
Q115462735,P570,+1999-00-00T00:00:00Z
Q91421306,P569,+1913-04-12T00:00:00Z
Q91421306,P570,+1985-03-01T00:00:00Z
Q30338925,P569,+1979-00-00T00:00:00Z
Q77288,P569,+1651-04-10T00:00:00Z
Q77288,P570,+1708-10-11T00:00:00Z
Q1080339,P569,+1972-12-10T00:00:00Z
Q1457020,P569,+1801-08-11T00:00:00Z
Q1457020,P570,+1872-08-09T00:00:00Z
Q10270693,P569,+1882-04-12T00:00:00Z
Q10270693,P570,+1961-12-25T00:00:00Z
Q16705907,P570,+1984-06-03T00:00:00Z
Q16705907,P569,+1891-10-20T00:00:00Z
Q23063318,P569,+1960-00-00T00:00:00Z
Q21039750,P569,+1971-00-00T00:00:00Z
Q964668,P569,+1874-08-14T00:00:00Z
Q964668,P570,+1958-10-27T00:00:00Z
Q18113849,P569,+1914-12-23T00:00:00Z
Q18113849,P570,+1985-03-29T00:00:00Z
Q50399164,P569,+1332-00-00T00:00:00Z
Q20061740,P569,+1869-00-00T00:00:00Z
Q336955,P569,+1946-01-01T00:00:00Z
Q12245056,P569,+1959-00-00T00:00:00Z
Q297495,P569,+1945-01-01T00:00:00Z
Q297495,P570,+2017-12-04T00:00:00Z
Q944948,P569,+1680-02-20T00:00:00Z
Q944948,P570,+1767-00-00T00:00:00Z
Q1445267,P569,+1952-01-01T00:00:00Z
Q41590,P569,+1907-03-09T00:00:00Z
Q41590,P570,+1986-04-22T00:00:00Z
Q468128,P569,+1837-03-21T00:00:00Z
Q468128,P570,+1914-09-25T00:00:00Z
Q112546457,P569,+1950-00-00T00:00:00Z
Q4178491,P569,+1919-08-20T00:00:00Z
Q4178491,P570,+2006-12-19T00:00:00Z
Q20525807,P569,+1951-01-01T00:00:00Z
Q95274,P569,+1880-09-15T00:00:00Z
Q95274,P570,+1949-07-28T00:00:00Z
Q2960385,P569,+1813-04-23T00:00:00Z
Q2960385,P570,+1887-01-01T00:00:00Z
Q190240,P570,+0258-09-14T00:00:00Z
Q190240,P569,+0200-01-01T00:00:00Z
Q20989195,P569,+1871-04-11T00:00:00Z
Q20989195,P570,+1923-11-25T00:00:00Z
Q356568,P569,+1240-01-01T00:00:00Z
Q356568,P570,+1311-00-00T00:00:00Z
Q18508191,P569,+1865-01-01T00:00:00Z
Q18508191,P570,+1925-01-01T00:00:00Z
Q106842638,P569,+1951-00-00T00:00:00Z
Q106842638,P570,+2022-01-15T00:00:00Z
Q20571866,P570,+1985-03-12T00:00:00Z
Q20571866,P569,+1901-10-26T00:00:00Z
Q1149031,P569,+1907-07-27T00:00:00Z
Q1149031,P570,+1991-10-12T00:00:00Z
Q5658121,P569,+1903-01-01T00:00:00Z
Q5658121,P570,+1960-01-01T00:00:00Z
Q81153140,P569,+1908-02-01T00:00:00Z
Q81153140,P570,+1984-01-14T00:00:00Z
Q26714433,P569,+1951-01-01T00:00:00Z
Q938297,P569,+1949-02-06T00:00:00Z
Q95398942,P569,+1963-08-15T00:00:00Z
Q112505577,P569,+1983-00-00T00:00:00Z
Q1770828,P569,+1839-05-14T00:00:00Z
Q1770828,P570,+1900-01-17T00:00:00Z
Q1332865,P569,+1937-05-17T00:00:00Z
Q109480570,P569,+1924-00-00T00:00:00Z
Q109480570,P570,+2012-00-00T00:00:00Z
Q102422410,P569,+1500-00-00T00:00:00Z
Q102422410,P570,+1559-03-00T00:00:00Z
Q93231229,P569,+1968-00-00T00:00:00Z
Q80561565,P569,+1937-01-24T00:00:00Z
Q80561565,P570,+2007-12-23T00:00:00Z
Q94919030,P569,+1892-00-00T00:00:00Z
Q94919030,P570,+1973-00-00T00:00:00Z
Q24194775,P569,+1826-00-00T00:00:00Z
Q24194775,P570,+1885-02-11T00:00:00Z
Q1223696,P569,+1942-01-05T00:00:00Z
Q317475,P569,+1933-11-23T00:00:00Z
Q317475,P570,+1977-06-19T00:00:00Z
Q2209874,P569,+1960-01-11T00:00:00Z
Q5658176,P569,+1867-11-18T00:00:00Z
Q5658176,P570,+1908-09-29T00:00:00Z
Q500313,P569,+1959-09-21T00:00:00Z
Q500313,P570,+2008-09-07T00:00:00Z
Q55675665,P569,+1899-11-26T00:00:00Z
Q55675665,P570,+1974-02-12T00:00:00Z
Q686429,P569,+1923-12-30T00:00:00Z
Q686429,P570,+2012-01-14T00:00:00Z
Q52149546,P569,+1804-01-01T00:00:00Z
Q52149546,P570,+1853-01-01T00:00:00Z
Q115960102,P570,+1939-06-23T00:00:00Z
Q94939804,P569,+1832-00-00T00:00:00Z
Q94939804,P570,+1868-00-00T00:00:00Z
Q4164534,P569,+1931-02-09T00:00:00Z
Q4164534,P570,+2022-01-30T00:00:00Z
Q283946,P569,+1968-01-01T00:00:00Z
Q12360406,P569,+1963-04-07T00:00:00Z
Q21509003,P569,+1941-01-01T00:00:00Z
Q6298008,P569,+1812-01-01T00:00:00Z
Q6298008,P570,+1884-01-01T00:00:00Z
Q5925213,P569,+1926-03-07T00:00:00Z
Q5925213,P570,+1978-08-15T00:00:00Z
Q1466602,P569,+1882-08-30T00:00:00Z
Q1466602,P570,+1915-02-02T00:00:00Z
Q18977674,P570,+1971-10-03T00:00:00Z
Q18977674,P569,+1900-06-12T00:00:00Z
Q85937,P569,+1884-01-01T00:00:00Z
Q85937,P570,+1964-01-01T00:00:00Z
Q56822880,P569,+1907-00-00T00:00:00Z
Q56822880,P570,+1962-00-00T00:00:00Z
Q113679903,P569,+1924-06-14T00:00:00Z
Q113679903,P570,+1998-11-22T00:00:00Z
Q31650323,P569,+1873-09-11T00:00:00Z
Q31650323,P570,+1945-09-07T00:00:00Z
Q723380,P569,+1938-01-06T00:00:00Z
Q723380,P570,+2005-05-25T00:00:00Z
Q94918820,P569,+1888-00-00T00:00:00Z
Q94918820,P570,+1965-00-00T00:00:00Z
Q6218332,P569,+1713-01-01T00:00:00Z
Q6218332,P570,+1780-01-01T00:00:00Z
Q114438299,P569,+1942-01-12T00:00:00Z
Q114438299,P570,+1970-09-06T00:00:00Z
Q3310725,P569,+1957-12-18T00:00:00Z
Q1392445,P569,+1835-02-09T00:00:00Z
Q1392445,P570,+1896-01-19T00:00:00Z
Q5957747,P569,+1948-01-01T00:00:00Z
Q15431813,P570,+1962-05-09T00:00:00Z
Q15431813,P569,+1882-02-03T00:00:00Z
Q977245,P569,+1882-09-19T00:00:00Z
Q977245,P570,+1949-03-06T00:00:00Z
Q66677,P569,+1874-01-19T00:00:00Z
Q66677,P570,+1968-08-17T00:00:00Z
Q116256287,P569,+1944-00-00T00:00:00Z
Q116256287,P570,+1997-07-27T00:00:00Z
Q96689996,P569,+1985-00-00T00:00:00Z
Q77436,P569,+1773-08-23T00:00:00Z
Q77436,P570,+1843-08-10T00:00:00Z
Q1785151,P569,+1972-02-14T00:00:00Z
Q191095,P569,+1884-01-26T00:00:00Z
Q191095,P570,+1939-02-04T00:00:00Z
Q37788819,P569,+1867-12-27T00:00:00Z
Q37788819,P570,+1951-01-18T00:00:00Z
Q2478111,P569,+1879-06-21T00:00:00Z
Q2478111,P570,+1949-02-16T00:00:00Z
Q442384,P569,+1936-07-14T00:00:00Z
Q2129941,P569,+1946-01-01T00:00:00Z
Q35384049,P569,+1737-10-03T00:00:00Z
Q35384049,P570,+1809-00-00T00:00:00Z
Q16407451,P569,+1960-10-17T00:00:00Z
Q3335312,P569,+1922-12-08T00:00:00Z
Q3335312,P570,+1985-01-15T00:00:00Z
Q18638509,P569,+1956-09-11T00:00:00Z
Q18638509,P570,+2022-08-25T00:00:00Z
Q19966975,P569,+1969-08-18T00:00:00Z
Q19629649,P569,+1973-00-00T00:00:00Z
Q88664545,P569,+1908-01-01T00:00:00Z
Q88664545,P570,+1976-01-01T00:00:00Z
Q1128723,P570,+2012-11-19T00:00:00Z
Q1128723,P569,+1957-01-20T00:00:00Z
Q97646495,P569,+2007-09-25T00:00:00Z
Q21506708,P569,+1959-01-01T00:00:00Z
Q20087157,P569,+1819-06-24T00:00:00Z
Q20087157,P570,+1890-10-21T00:00:00Z
Q16439329,P569,+1916-05-10T00:00:00Z
Q16439329,P570,+2001-08-13T00:00:00Z
Q969758,P570,+1003-01-01T00:00:00Z
Q969758,P569,+0951-01-01T00:00:00Z
Q714374,P569,+1619-10-07T00:00:00Z
Q714374,P570,+1692-02-18T00:00:00Z
Q1517931,P569,+1950-05-28T00:00:00Z
Q249984,P569,+1919-09-22T00:00:00Z
Q249984,P570,+1995-11-20T00:00:00Z
Q1362191,P569,+1934-06-20T00:00:00Z
Q1362191,P570,+2017-08-08T00:00:00Z
Q19268878,P570,+2014-02-25T00:00:00Z
Q19268878,P569,+1951-00-00T00:00:00Z
Q21463706,P569,+1841-01-01T00:00:00Z
Q21463706,P570,+1905-01-01T00:00:00Z
Q792460,P569,+1945-09-01T00:00:00Z
Q107294710,P569,+1968-10-13T00:00:00Z
Q12803345,P569,+1943-06-15T00:00:00Z
Q112408271,P569,+1939-00-00T00:00:00Z
Q12405813,P569,+1939-01-01T00:00:00Z
Q634048,P569,+1546-09-10T00:00:00Z
Q634048,P570,+1599-10-18T00:00:00Z
Q1246597,P569,+1871-09-07T00:00:00Z
Q1246597,P570,+1954-09-05T00:00:00Z
Q24545756,P569,+1965-05-18T00:00:00Z
Q28357450,P570,+1946-00-00T00:00:00Z
Q28357450,P569,+1889-05-20T00:00:00Z
Q5955384,P569,+1967-01-21T00:00:00Z
Q1030163,P569,+1933-07-06T00:00:00Z
Q95457300,P569,+1931-01-19T00:00:00Z
Q1441567,P569,+1934-03-12T00:00:00Z
Q56825200,P569,+1508-00-00T00:00:00Z
Q5222979,P569,+1976-03-21T00:00:00Z
Q5866856,P569,+1874-04-03T00:00:00Z
Q5866856,P570,+1953-03-27T00:00:00Z
Q19344321,P569,+0450-00-00T00:00:00Z
Q61111078,P569,+1936-01-01T00:00:00Z
Q112038,P569,+1928-05-16T00:00:00Z
Q112038,P570,+2021-05-05T00:00:00Z
Q525525,P569,+1622-01-01T00:00:00Z
Q525525,P570,+1685-01-01T00:00:00Z
Q56822879,P569,+1886-07-30T00:00:00Z
Q56822879,P570,+1919-00-00T00:00:00Z
Q964903,P570,+1088-10-17T00:00:00Z
Q964903,P569,+1030-00-00T00:00:00Z
Q5515376,P569,+1944-03-25T00:00:00Z
Q5515376,P570,+2021-12-31T00:00:00Z
Q23296611,P570,+2010-09-04T00:00:00Z
Q23296611,P569,+1938-06-20T00:00:00Z
Q5623211,P570,+1963-05-29T00:00:00Z
Q5623211,P569,+1881-06-12T00:00:00Z
Q952831,P569,+1927-02-03T00:00:00Z
Q952831,P570,+2010-01-11T00:00:00Z
Q16028683,P569,+1968-10-21T00:00:00Z
Q6112568,P570,+2005-05-28T00:00:00Z
Q6112568,P569,+1916-01-10T00:00:00Z
Q47537402,P570,+1956-01-01T00:00:00Z
Q47537402,P569,+1879-00-00T00:00:00Z
Q353544,P569,+1953-04-07T00:00:00Z
Q16387610,P569,+1745-00-00T00:00:00Z
Q16387610,P570,+1774-00-00T00:00:00Z
Q2871088,P569,+1810-09-13T00:00:00Z
Q2871088,P570,+1846-12-21T00:00:00Z
Q30609223,P569,+1874-01-01T00:00:00Z
Q78129,P569,+1832-11-19T00:00:00Z
Q78129,P570,+1888-05-22T00:00:00Z
Q21809348,P569,+1873-02-24T00:00:00Z
Q21809348,P570,+1947-09-04T00:00:00Z
Q1289555,P569,+1937-09-02T00:00:00Z
Q1289555,P570,+2002-02-16T00:00:00Z
Q1396468,P569,+1564-09-13T00:00:00Z
Q1396468,P570,+1637-12-27T00:00:00Z
Q378706,P569,+1801-04-05T00:00:00Z
Q378706,P570,+1852-10-26T00:00:00Z
Q64173580,P569,+1973-00-00T00:00:00Z
Q9381,P570,+1790-07-17T00:00:00Z
Q9381,P569,+1723-06-05T00:00:00Z
Q896449,P569,+1553-01-01T00:00:00Z
Q896449,P570,+1618-01-01T00:00:00Z
Q9653726,P569,+1858-05-22T00:00:00Z
Q9653726,P570,+1935-06-12T00:00:00Z
Q103743,P569,+1785-11-01T00:00:00Z
Q103743,P570,+1869-03-16T00:00:00Z
Q95387175,P570,+1980-05-14T00:00:00Z
Q95387175,P569,+1903-06-20T00:00:00Z
Q179109,P569,+1915-11-12T00:00:00Z
Q179109,P570,+1980-03-26T00:00:00Z
Q93136,P569,+1952-06-29T00:00:00Z
Q3308052,P569,+1925-03-14T00:00:00Z
Q3308052,P570,+2022-01-16T00:00:00Z
Q110701276,P569,+1726-01-19T00:00:00Z
Q110701276,P570,+1786-03-10T00:00:00Z
Q1596648,P569,+1890-02-03T00:00:00Z
Q1596648,P570,+1965-05-22T00:00:00Z
Q1240883,P569,+1908-04-18T00:00:00Z
Q1240883,P570,+1991-03-18T00:00:00Z
Q84466,P569,+1888-09-06T00:00:00Z
Q84466,P570,+1955-11-12T00:00:00Z
Q1317769,P569,+1949-02-24T00:00:00Z
Q402274,P569,+1791-12-14T00:00:00Z
Q402274,P570,+1860-08-25T00:00:00Z
Q14939140,P569,+1963-09-02T00:00:00Z
Q434346,P569,+1792-11-28T00:00:00Z
Q434346,P570,+1867-01-13T00:00:00Z
Q12811195,P569,+1934-00-00T00:00:00Z
Q12811195,P570,+2019-10-18T00:00:00Z
Q21505849,P569,+1959-01-01T00:00:00Z
Q78163282,P569,+1935-05-04T00:00:00Z
Q78163282,P570,+2009-11-03T00:00:00Z
Q95147635,P569,+1931-01-03T00:00:00Z
Q692150,P569,+1979-01-01T00:00:00Z
Q25402592,P569,+1934-07-22T00:00:00Z
Q25402592,P570,+1970-10-05T00:00:00Z
Q311776,P569,+1913-03-13T00:00:00Z
Q311776,P570,+1988-08-28T00:00:00Z
Q1614625,P569,+1944-05-29T00:00:00Z
Q60596851,P569,+1861-00-00T00:00:00Z
Q60596851,P570,+1936-09-26T00:00:00Z
Q5606688,P570,+2012-08-06T00:00:00Z
Q5606688,P569,+1944-05-19T00:00:00Z
Q1525438,P570,+1979-01-06T00:00:00Z
Q1525438,P569,+1917-01-16T00:00:00Z
Q877276,P569,+1916-11-27T00:00:00Z
Q877276,P570,+1999-01-19T00:00:00Z
Q99511720,P569,+1913-01-01T00:00:00Z
Q99511720,P570,+2006-08-26T00:00:00Z
Q1275299,P569,+1943-11-24T00:00:00Z
Q1275299,P570,+2010-10-20T00:00:00Z
Q1178104,P569,-0550-00-00T00:00:00Z
Q1358685,P569,+1769-10-28T00:00:00Z
Q1358685,P570,+1853-02-28T00:00:00Z
Q957799,P569,+1902-04-11T00:00:00Z
Q957799,P570,+1983-01-03T00:00:00Z
Q332942,P569,+0372-00-00T00:00:00Z
