Q134661,George Boole,"English mathematician, philosopher and logician (1815–1864)",+1815-11-02T00:00:00Z,+1864-12-08T00:00:00Z,https://en.wikipedia.org/wiki/George_Boole
Q171969,Georges Cuvier,"French naturalist, zoologist and paleontologist (1769–1832)",+1769-08-23T00:00:00Z,+1832-05-13T00:00:00Z,https://en.wikipedia.org/wiki/Georges_Cuvier
Q7322195,Riazuddin,Pakistani nuclear physicist,+1930-11-10T00:00:00Z,+2013-09-09T00:00:00Z,https://en.wikipedia.org/wiki/Riazuddin_(physicist)
Q297079,Murray Rothbard,American economist (1926–1995),+1926-03-02T00:00:00Z,+1995-01-07T00:00:00Z,https://en.wikipedia.org/wiki/Murray_Rothbard
Q179266,Jiddu Krishnamurti,"Indian spiritual philosopher, mystic, speaker and writer (1895–1986)",+1895-05-12T00:00:00Z,+1986-02-17T00:00:00Z,https://en.wikipedia.org/wiki/Jiddu_Krishnamurti
Q6527,Jean-Jacques Rousseau,"Genevan philosopher, writer, and composer (1712–1778)",+1712-06-28T00:00:00Z,+1778-07-02T00:00:00Z,https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau
Q1393417,Ali ibn Sahl Rabban al-Tabari,Persian scholar and physician,+0838-01-01T00:00:00Z,+0870-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Ali_ibn_Sahl_Rabban_al-Tabari
Q178709,Giambattista Vico,"Italian philosopher, rhetorician, historian and jurist",+1668-06-23T00:00:00Z,+1744-01-23T00:00:00Z,https://en.wikipedia.org/wiki/Giambattista_Vico
Q1957878,Ephrem Mtsire,"11th century Georgian monk, philosopher and philologist",+1001-00-00T00:00:00Z,+1101-01-18T00:00:00Z,https://en.wikipedia.org/wiki/Ephrem_Mtsire
Q154959,Hugo Grotius,Dutch jurist and scholar (1583-1645),+1583-04-10T00:00:00Z,+1645-08-28T00:00:00Z,https://en.wikipedia.org/wiki/Hugo_Grotius
Q1189157,Nausiphanes,ancient Greek philosopher,-0400-00-00T00:00:00Z,-0400-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Nausiphanes
Q160456,Angela Davis,"American political activist, scholar, and author",+1944-01-26T00:00:00Z,,https://en.wikipedia.org/wiki/Angela_Davis
Q154332,Alcuin,"8th century English scholar, clergyman, poet, and teacher",+0724-00-00T00:00:00Z,+0804-05-19T00:00:00Z,https://en.wikipedia.org/wiki/Alcuin
Q248578,Chrysanthius,ancient Greek philosopher,+0310-01-01T00:00:00Z,+0390-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Chrysanthius
Q370389,Louis Marin,French philosopher,+1931-05-22T00:00:00Z,+1992-10-29T00:00:00Z,https://en.wikipedia.org/wiki/Louis_Marin_(philosopher)
Q97502,Valentin Alberti,"Philosopher, theologian (1635-1697)",+1635-12-15T00:00:00Z,+1697-09-19T00:00:00Z,https://en.wikipedia.org/wiki/Valentin_Alberti
Q33760,Bertrand Russell,British philosopher and logician (1872–1970),+1872-05-18T00:00:00Z,+1970-02-02T00:00:00Z,https://en.wikipedia.org/wiki/Bertrand_Russell
Q404779,David Miller,philosopher,+1942-08-19T00:00:00Z,,https://en.wikipedia.org/wiki/David_Miller_(philosopher)
Q7245,Mark Twain,American author and humorist (1835–1910),+1835-11-30T00:00:00Z,+1910-04-21T00:00:00Z,https://en.wikipedia.org/wiki/Mark_Twain
Q189454,Helena Blavatsky,Russian occult writer,+1831-08-12T00:00:00Z,+1891-04-26T00:00:00Z,https://en.wikipedia.org/wiki/Helena_Blavatsky
Q83003,Antonio Gramsci,"Italian Marxist philosopher, writer, and politician (1891–1937)",+1891-01-22T00:00:00Z,+1937-04-27T00:00:00Z,https://en.wikipedia.org/wiki/Antonio_Gramsci
Q81244,Karl Popper,"Austrian-British philosopher of science and social and political philosopher noted for falsificationism and for criticism of Plato, Hegel and Marx as totalitarian opponents of open society (1902-1994)",+1902-07-28T00:00:00Z,+1994-09-17T00:00:00Z,https://en.wikipedia.org/wiki/Karl_Popper
Q180819,Lev Vygotsky,Soviet psychologist,+1896-11-17T00:00:00Z,+1934-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Lev_Vygotsky
Q123147,Ammonius Hermiae,Greek philosopher,+0440-01-01T00:00:00Z,+0523-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Ammonius_Hermiae
Q43423,Aesop,ancient Greek storyteller,-0620-00-00T00:00:00Z,-0564-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Aesop
Q160460,Al-Farabi,10th century Islamic philosopher and jurist,+0872-01-10T00:00:00Z,+0951-01-17T00:00:00Z,https://en.wikipedia.org/wiki/Al-Farabi
Q183126,Ramakrishna,Indian mystic and religious preacher (1836–1886),+1836-02-18T00:00:00Z,+1886-08-16T00:00:00Z,https://en.wikipedia.org/wiki/Ramakrishna
Q326459,Dmitry Merezhkovsky,"Russian novelist, poet, religious thinker, and literary critic",+1865-08-02T00:00:00Z,+1941-12-09T00:00:00Z,https://en.wikipedia.org/wiki/Dmitry_Merezhkovsky
Q5638786,Hagnon of Tarsus,ancient Greek rhetorician and philosopher,,,https://en.wikipedia.org/wiki/Hagnon_of_Tarsus
Q160362,Theophrastus,Greek philosopher (c.371-c.287 BC),-0371-00-00T00:00:00Z,-0287-00-00T00:00:00Z,https://en.wikipedia.org/wiki/Theophrastus
Q242616,Patricia Churchland,Canadian philosopher,+1943-07-16T00:00:00Z,,https://en.wikipedia.org/wiki/Patricia_Churchland
Q4734342,Alon Harel,Israeli academic,+1957-01-01T00:00:00Z,,https://en.wikipedia.org/wiki/Alon_Harel
Q17303834,Ibn al-Khammar,"East Syriac philosopher, physician, and translator (942-after 1017)",+0942-11-01T00:00:00Z,,https://en.wikipedia.org/wiki/Ibn_al-Khammar
Q400887,Ahmad ibn Zayn al-Din al-Ahsa'i,Founder of Shaykhí school of Twelver Shiism (1753–1826),+1753-05-00T00:00:00Z,+1826-06-27T00:00:00Z,https://en.wikipedia.org/wiki/Shaykh_Ahmad
Q160270,David Ricardo,"British political economist, broker and politician (1772-1823)",+1772-04-18T00:00:00Z,+1823-09-11T00:00:00Z,https://en.wikipedia.org/wiki/David_Ricardo
Q288441,Ramana Maharshi,Indian Hindu sage (1879–1950),+1879-12-30T00:00:00Z,+1950-04-14T00:00:00Z,https://en.wikipedia.org/wiki/Ramana_Maharshi
Q212730,Steven Pinker,"Canadian-American cognitive psychologist, linguist, and author, an advocate of evolutionary psychology and the computational theory of the mind",+1954-09-18T00:00:00Z,,https://en.wikipedia.org/wiki/Steven_Pinker
Q183167,G. K. Chesterton,English author and Christian apologist (1874–1936),+1874-05-29T00:00:00Z,+1936-06-14T00:00:00Z,https://en.wikipedia.org/wiki/G._K._Chesterton
Q1271013,Adrianus of Tyre,sophist during the reigns of Marcus Aurelius and Commodus,+0113-01-01T00:00:00Z,+0193-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Adrianus
Q45125,Kitarō Nishida,Japanese philosopher,+1870-05-19T00:00:00Z,+1945-06-07T00:00:00Z,https://en.wikipedia.org/wiki/Kitaro_Nishida
Q243787,Gregory Palamas,14th century Byzantine Greek cleric and theologian,+1296-01-01T00:00:00Z,+1359-11-14T00:00:00Z,https://en.wikipedia.org/wiki/Gregory_Palamas
Q46420,Ibn Arabi,Arab Andalusian Sufi mystic and philosopher,+1165-07-28T00:00:00Z,+1240-11-16T00:00:00Z,https://en.wikipedia.org/wiki/Ibn_Arabi
Q310341,Antonio Negri,Italian sociologist and political philosopher,+1933-08-01T00:00:00Z,,https://en.wikipedia.org/wiki/Antonio_Negri
