start_node,edge_type,end_node
Q22084379,P50,Q184226
Q22084379,P101,Q5891
Q22084379,P407,Q150
Q1684785,P27,Q39
Q1684785,P106,Q4964182
Q1684785,P101,Q5891
Q6220219,P106,Q733786
Q6220219,P27,Q179876
Q6220219,P1066,Q5615634
Q6220219,P101,Q34178
Q758060,P27,Q1747689
Q758060,P106,Q4964182
Q758060,P802,Q1586059
Q758060,P2348,Q2277
Q112733191,P106,Q4964182
Q112733191,P27,Q40
Q112733191,P69,Q702524
Q53996721,P27,Q183
Q53996721,P106,Q3658608
Q53996721,P69,Q153987
Q56390413,P106,Q4964182
Q56390413,P27,Q28
Q56390413,P69,Q390287
Q3385754,P27,Q142
Q3385754,P106,Q1930187
Q4495505,P27,Q30
Q4495505,P69,Q131252
Q4495505,P1066,Q716293
Q4495505,P106,Q36180
Q4495505,P551,Q62
Q4495505,P101,Q1416259
Q4495505,P737,Q89394
Q4495505,P802,Q26985431
Q106983465,P106,Q4964182
Q106983465,P101,Q1888684
Q192066,P106,Q4964182
Q192066,P27,Q142
Q192066,P69,Q1987282
Q192066,P802,Q3290713
Q192066,P185,Q16266678
Q192066,P1066,Q3440020
Q192066,P101,Q5891
Q7032175,P69,Q127990
Q7032175,P106,Q1114448
Q7032175,P27,Q843
Q1329472,P27,Q30
Q1329472,P69,Q13371
Q1329472,P106,Q201788
Q113820492,P106,Q1622272
Q113820492,P27,Q142
Q6216760,P106,Q4964182
Q2074613,P106,Q36180
Q2074613,P27,Q843
Q2074613,P101,Q5891
Q1620338,P27,Q40
Q1620338,P106,Q133485
Q1620338,P802,Q78906
Q117427402,P106,Q2462658
Q117427402,P101,Q159385
Q329264,P69,Q35794
Q329264,P106,Q4964182
Q329264,P27,Q145
Q329264,P101,Q23407
Q597248,P27,Q30
Q597248,P106,Q4964182
Q597248,P69,Q681025
Q597248,P101,Q21201
Q597248,P135,Q1321958
Q597248,P800,Q19720966
Q113801015,P106,Q1234713
Q87412602,P27,Q30
Q87412602,P106,Q2504617
Q1096800,P27,Q142
Q1096800,P106,Q36180
Q1096800,P800,Q3503128
Q28953601,P106,Q4964182
Q703303,P27,Q30
Q703303,P69,Q49210
Q703303,P106,Q4964182
Q703303,P101,Q5891
Q703303,P135,Q7066
Q11720924,P69,Q9379430
Q11720924,P27,Q36
Q11720924,P106,Q193391
Q12761863,P106,Q169470
Q12761863,P27,Q28
Q12761863,P69,Q390287
Q5397988,P106,Q36180
Q5397988,P27,Q298
Q5397988,P69,Q1546014
Q5397988,P135,Q38066
Q5397988,P800,Q19366172
Q5397988,P101,Q9312
Q55696352,P106,Q4964182
Q55696352,P69,Q336264
Q55696352,P27,Q865
Q24285891,P106,Q3658608
Q24285891,P27,Q15180
Q3325906,P27,Q262
Q3325906,P106,Q82955
Q3325906,P1066,Q12239819
Q1053852,P17,Q17
Q1053852,P1435,Q30834580
Q1053852,P31,Q4671277
Q1053852,P131,Q374477
Q1053852,P527,Q11636760
Q1053852,P3032,Q2882839
Q1053852,P101,Q9581
Q1053852,P5816,Q75505084
Q1053852,P1075,Q11372248
Q94754763,P106,Q4964182
Q2490959,P106,Q4964182
Q2490959,P27,Q55
Q2005705,P27,Q34266
Q2005705,P106,Q36180
Q2005705,P69,Q204181
Q2005705,P800,Q12366899
Q98733664,P106,Q1622272
Q98733664,P69,Q180865
Q98733664,P101,Q279438
Q2011320,P106,Q4964182
Q2011320,P27,Q29999
Q936109,P27,Q35
Q936109,P106,Q36180
Q936109,P69,Q186285
Q112508689,P106,Q121594
Q112508689,P101,Q126842
Q112521553,P106,Q4964182
Q112521553,P101,Q5891
Q3894042,P27,Q38
Q3894042,P106,Q4964182
Q117005826,P106,Q4964182
Q117005826,P27,Q31
Q117005826,P101,Q328945
Q117005826,P69,Q644789
Q117005826,P1066,Q468097
Q823945,P27,Q145
Q823945,P106,Q36180
Q2231016,P106,Q4964182
Q2231016,P27,Q668
Q936308,P106,Q4964182
Q936308,P802,Q71026
Q936308,P1066,Q20748658
Q936308,P69,Q955609
Q936308,P135,Q113827289
Q113831419,P106,Q1622272
Q16405522,P106,Q333634
Q16405522,P69,Q19907041
Q16405522,P27,Q34266
Q72106,P27,Q1206012
Q72106,P106,Q4964182
Q72106,P737,Q77045
Q72106,P135,Q737560
Q72106,P185,Q76519
Q118906839,P106,Q15296811
Q118906839,P800,Q121345170
Q112343973,P106,Q185351
Q112343973,P27,Q28
Q112343973,P69,Q369839
Q112343973,P101,Q126842
Q15064587,P27,Q211
Q15064587,P106,Q4964182
Q112560936,P106,Q1238570
Q112560936,P101,Q21201
Q4362380,P69,Q4204528
Q4362380,P27,Q15180
Q4362380,P106,Q201788
Q4362380,P101,Q161414
Q335027,P27,Q258
Q335027,P551,Q30
Q335027,P69,Q534643
Q335027,P101,Q147638
Q335027,P185,Q650983
Q335027,P106,Q170790
Q335027,P800,Q6863996
Q335027,P802,Q92826
Q113830367,P106,Q4964182
Q113830367,P27,Q29
Q12166823,P106,Q4964182
Q12166823,P27,Q41642
Q105318532,P106,Q864380
Q105318532,P101,Q23404
Q20739079,P106,Q4964182
Q20739079,P27,Q142
Q538717,P106,Q15253558
Q538717,P551,Q61
Q538717,P27,Q29
Q26924466,P106,Q333634
Q26924466,P27,Q16
Q26924466,P69,Q1067935
Q26924466,P101,Q59104
Q214167,P27,Q183
Q214167,P106,Q4964182
Q122818741,P106,Q7019111
Q122818741,P101,Q205398
Q112562941,P106,Q201788
Q112562941,P101,Q2525701
Q84549975,P106,Q28045801
Q84549975,P27,Q39
Q3185526,P27,Q142
Q3185526,P106,Q4964182
Q112548065,P106,Q201788
Q112548065,P101,Q192781
Q81206958,P106,Q16389557
Q81206958,P27,Q756617
Q81206958,P69,Q186285
Q81206958,P101,Q59115
Q23062894,P106,Q36180
Q23062894,P27,Q183
Q23062894,P101,Q309
Q19908834,P69,Q3151770
Q19908834,P101,Q34187
Q19908834,P27,Q15180
Q19908834,P106,Q19829980
Q85099779,P27,Q39
Q85099779,P106,Q483501
Q3723432,P27,Q30
Q3723432,P106,Q36180
Q3723432,P69,Q49115
Q23302709,P69,Q457281
Q23302709,P106,Q5403434
Q23302709,P101,Q730920
Q55133174,P106,Q4964182
Q55133174,P69,Q27265
Q34787,P27,Q27306
Q34787,P106,Q188094
Q34787,P737,Q41155
Q34787,P800,Q40591
Q34787,P69,Q20266894
Q34787,P101,Q5891
Q12349526,P106,Q39631
Q12349526,P27,Q28
Q15977719,P27,Q189
Q15977719,P106,Q4964182
Q15977719,P101,Q263307
Q453440,P27,Q30
Q453440,P106,Q1114448
Q453440,P737,Q5682
Q453440,P551,Q34404
Q453440,P69,Q6694570
Q453440,P800,Q726731
Q62714392,P106,Q4964182
Q62714392,P27,Q15180
Q62714392,P101,Q5891
Q924343,P106,Q250867
Q924343,P27,Q31
Q924343,P69,Q378134
Q112507006,P106,Q333634
Q112507006,P101,Q113785237
Q12360720,P106,Q4964182
Q3025590,P106,Q4964182
Q3025590,P27,Q145
Q3025590,P69,Q1420500
Q55122492,P106,Q4964182
Q55122492,P27,Q40
Q2662619,P27,Q36
Q2662619,P69,Q9379430
Q2662619,P106,Q201788
Q2662619,P101,Q5891
Q42305702,P106,Q1650915
Q42305702,P101,Q2728012
Q42305702,P69,Q266537
Q42305702,P800,Q89548369
Q114253264,P106,Q4964182
Q114253264,P27,Q30
Q537130,P106,Q860918
Q537130,P27,Q17
Q537130,P800,Q20480826
Q4721595,P69,Q467025
Q4721595,P106,Q4964182
Q4721595,P27,Q1290149
Q4721595,P101,Q5891
Q21791478,P106,Q4964182
Q21791478,P27,Q142
Q21791478,P69,Q83259
Q21791478,P185,Q16916384
Q2495908,P27,Q29999
Q2495908,P69,Q156598
Q2495908,P106,Q14467526
Q112512540,P106,Q18524037
Q112512540,P101,Q625510
Q112452607,P101,Q35986
Q113789454,P101,Q1321
Q113789454,P106,Q212980
Q113789454,P27,Q183
Q4795400,P106,Q15855449
Q2062445,P106,Q644687
Q2062445,P27,Q183
Q2062445,P101,Q11629
Q70867,P27,Q183
Q70867,P106,Q193391
Q70867,P69,Q55044
Q70867,P101,Q5891
Q113736585,P106,Q2504617
Q113736585,P27,Q183
Q112535879,P106,Q4964182
Q112535879,P101,Q27654
Q98073204,P106,Q16323111
Q98073204,P27,Q34
Q61874740,P27,Q31
Q61874740,P106,Q2306091
Q61874740,P101,Q8134
Q1778315,P106,Q1086863
Q1778315,P27,Q31
Q1778315,P69,Q806116
Q1778315,P551,Q688781
Q1778315,P101,Q625510
Q84150,P27,Q40
Q84150,P106,Q36180
Q84150,P69,Q165980
Q84150,P800,Q668105
Q96390,P27,Q183
Q96390,P106,Q82955
Q96390,P101,Q11190
Q11627914,P27,Q17
Q11627914,P69,Q204626
Q11627914,P106,Q4964182
Q1330926,P27,Q183
Q1330926,P106,Q4964182
Q3735483,P106,Q4964182
Q3735483,P27,Q33
Q3735483,P69,Q300980
Q3735483,P101,Q5891
Q3735483,P1066,Q288756
Q3735483,P802,Q2499460
Q3735483,P551,Q11850615
Q5889922,P106,Q639669
Q5889922,P27,Q414
Q115973894,P27,Q38
Q115973894,P106,Q4964182
Q4964379,P106,Q2526255
Q4964379,P27,Q30
Q4964379,P69,Q7896243
Q20014557,P27,Q77
Q20014557,P106,Q947873
Q4957412,P106,Q4964182
Q4957412,P69,Q154804
Q4957412,P27,Q403
Q4957412,P101,Q5891
Q100389796,P101,Q5891
Q527977,P27,Q30
Q527977,P106,Q4964182
Q124818,P27,Q39
Q124818,P106,Q185351
Q124818,P69,Q372608
Q904161,P69,Q7842
Q904161,P106,Q4964182
Q904161,P135,Q3314961
Q904161,P27,Q17
Q904161,P101,Q5891
Q112411209,P106,Q16267607
Q112411209,P101,Q495527
Q5695807,P27,Q96
Q5695807,P106,Q3658608
Q117455769,P27,Q142
Q117455769,P106,Q81096
Q46998087,P27,Q142
Q46998087,P106,Q4964182
Q1030163,P27,Q794
Q1030163,P106,Q333634
Q1030163,P69,Q2827292
Q14806249,P27,Q33946
Q14806249,P101,Q179643
Q14806249,P106,Q901
Q108674588,P27,Q38
Q108674588,P106,Q4964182
Q113784969,P106,Q4964182
Q113784969,P27,Q183
Q16889127,P106,Q4964182
Q16889127,P27,Q29
Q85113700,P106,Q644687
Q85113700,P27,Q252
Q85113700,P69,Q3213529
Q87346496,P106,Q3400985
Q87346496,P101,Q23407
Q2059366,P27,Q30
Q2059366,P106,Q212980
Q2059366,P69,Q238101
Q2059366,P185,Q5221159
Q2059366,P101,Q9418
Q553714,P106,Q2374149
Q553714,P27,Q30
Q553714,P69,Q5149833
Q553714,P101,Q441
Q553714,P800,Q51485823
Q11698609,P106,Q4964182
Q110787023,P101,Q50675
Q110787023,P106,Q201788
Q11727653,P106,Q18930007
Q8056368,P106,Q4964182
Q8056368,P27,Q801
Q8056368,P69,Q319239
Q8056368,P101,Q5891
Q113746339,P106,Q4964182
Q113746339,P27,Q142
Q16298717,P106,Q1930187
Q16298717,P27,Q33
Q16298717,P101,Q11030
Q106640243,P27,Q31
Q106640243,P106,Q2599593
Q106640243,P101,Q5891
Q3131348,P27,Q142
Q3131348,P106,Q4964182
Q3131348,P69,Q83259
Q3131348,P101,Q5891
Q123155936,P106,Q4964182
Q100597757,P106,Q4964182
Q100597757,P101,Q5891
Q93230094,P106,Q4964182
Q201146,P27,Q38
Q201146,P106,Q1622272
Q201146,P69,Q219317
Q201146,P101,Q29051
Q77446311,P27,Q161885
Q77446311,P106,Q11569986
Q2315416,P106,Q4964182
Q2315416,P27,Q142
Q2315416,P69,Q3064314
Q1577852,P27,Q183
Q1577852,P106,Q4964182
Q1577852,P69,Q317070
Q96148275,P106,Q1622272
Q96148275,P69,Q747179
Q973144,P27,Q30
Q973144,P106,Q15255771
Q973144,P69,Q2698482
Q973144,P101,Q269915
Q2753650,P106,Q36180
Q2753650,P27,Q29999
Q4115024,P106,Q4964182
Q4115024,P27,Q3708094
Q4115024,P101,Q9603
Q2797629,P69,Q13371
Q2797629,P27,Q30
Q2797629,P106,Q49757
Q2797629,P135,Q331563
Q2797629,P737,Q45546
Q20031784,P106,Q15816836
Q20031784,P27,Q29999
Q20031784,P800,Q187685
Q20031784,P101,Q2754970
Q20031784,P551,Q17590354
Q20031784,P1066,Q28752797
Q20031784,P69,Q214341
Q11615325,P69,Q336264
Q11615325,P106,Q4964182
Q11615325,P27,Q17
Q6288364,P27,Q233
Q6288364,P106,Q4964182
Q318787,P106,Q4964182
Q318787,P1066,Q3876500
Q318787,P69,Q193510
Q318787,P101,Q5891
Q318787,P802,Q130351
Q318787,P2348,Q4692
Q318787,P135,Q41679
Q318787,P737,Q790625
Q49275903,P106,Q250867
Q49275903,P27,Q142
Q3500537,P69,Q675848
Q3500537,P106,Q4964182
Q3500537,P27,Q83286
Q3500537,P135,Q15339423
Q55125396,P106,Q4964182
Q55125396,P69,Q152838
Q16367677,P106,Q4964182
Q16367677,P27,Q15180
Q112508649,P106,Q36180
Q112508649,P101,Q5891
Q19428241,P27,Q142
Q19428241,P106,Q644687
Q19428241,P69,Q273593
Q19428241,P101,Q1400853
Q19428241,P1066,Q212499
Q113841826,P106,Q4964182
Q110726433,P106,Q4964182
Q110726433,P69,Q157575
Q97343142,P106,Q13418253
Q97343142,P69,Q144488
Q97343142,P101,Q40634
Q2484973,P106,Q4964182
Q2484973,P27,Q31
Q12769142,P106,Q4964182
Q12769142,P101,Q864512
Q18811079,P106,Q4964182
Q380456,P27,Q145
Q380456,P106,Q4964182
Q380456,P69,Q1095773
Q380456,P101,Q9418
Q380456,P185,Q707929
Q64711590,P106,Q4964182
Q64711590,P27,Q43
Q64711590,P69,Q861904
Q16383212,P106,Q744738
Q108300,P27,Q183
Q108300,P106,Q158852
Q108300,P802,Q165671
Q108300,P69,Q151510
Q95205058,P106,Q4964182
Q3128810,P106,Q193391
Q3128810,P27,Q17
Q3128810,P800,Q1444716
Q113734459,P106,Q4964182
Q12044924,P106,Q36180
Q12044924,P69,Q763586
Q12044924,P27,Q213
Q3054618,P27,Q38
Q3054618,P106,Q4964182
Q86902662,P106,Q2599593
Q86902662,P27,Q40
Q86902662,P69,Q165980
Q86902662,P101,Q835023
Q523113,P27,Q142
Q523113,P106,Q36180
Q523113,P802,Q4313
Q523113,P101,Q5891
Q324637,P27,Q801
Q324637,P106,Q3658608
Q93287755,P27,Q172579
Q93287755,P106,Q5403434
Q20101237,P551,Q12258
Q20101237,P106,Q36180
Q20101237,P101,Q113209507
Q2740509,P27,Q218
Q2740509,P106,Q4964182
Q2740509,P69,Q3268602
Q2740509,P101,Q5891
Q63292145,P106,Q4964182
Q63292145,P27,Q172579
Q215506,P106,Q33999
Q215506,P27,Q30
Q215506,P69,Q1760438
Q215506,P800,Q23733
Q106842638,P106,Q58968
Q106842638,P27,Q796
Q106842638,P69,Q2723670
Q106842638,P135,Q1813600
Q106842638,P1066,Q4695962
Q106956788,P106,Q4964182
Q515317,P106,Q36180
Q515317,P27,Q142
Q515317,P101,Q192933
Q21341285,P27,Q30
Q21341285,P106,Q864503
Q21341285,P69,Q238101
Q21341285,P101,Q60242
Q58064511,P106,Q2462658
Q58064511,P101,Q116348
Q1573976,P27,Q183
Q1573976,P106,Q12406482
Q55672111,P106,Q250867
Q55672111,P27,Q142
Q113847060,P101,Q5891
Q113847060,P106,Q1234713
Q3177150,P69,Q13371
Q3177150,P27,Q30
Q3177150,P106,Q36180
Q3177150,P101,Q854807
Q12632282,P106,Q1234713
Q3780281,P106,Q175240
Q3780281,P27,Q83891
Q6769581,P27,Q30
Q6769581,P106,Q37226
Q1506837,P27,Q30
Q1506837,P106,Q1930187
Q1506837,P69,Q217741
Q116780222,P106,Q4964182
Q11735769,P106,Q350979
Q11735769,P69,Q154804
Q113832478,P106,Q1234713
Q113832478,P27,Q145
Q113828374,P106,Q1622272
Q113828374,P27,Q38
Q112518091,P106,Q4964182
Q112518091,P101,Q5891
Q4191868,P106,Q4773904
Q4191868,P101,Q5891
Q4191868,P69,Q4331448
Q95224414,P106,Q4964182
Q12407768,P106,Q5403434
Q12407768,P27,Q801
Q12407768,P101,Q36442
Q12407768,P185,Q98312063
Q66132763,P106,Q16003550
Q66132763,P27,Q145
Q43423,P106,Q3064032
Q43423,P800,Q865902
Q43423,P2348,Q486761
Q108676,P27,Q183
Q108676,P106,Q4964182
Q108676,P101,Q5891
Q85681922,P106,Q4964182
Q85681922,P101,Q5891
Q1692923,P106,Q4964182
Q1692923,P69,Q154804
Q1692923,P101,Q373665
Q5760902,P69,Q13371
Q5760902,P27,Q30
Q5760902,P106,Q4964182
Q95308498,P106,Q4964182
Q95308498,P185,Q95235110
Q15454353,P69,Q21578
Q15454353,P106,Q4964182
Q15454353,P27,Q16
Q15454353,P101,Q23407
Q41799976,P106,Q188094
Q41799976,P69,Q13371
Q41799976,P185,Q103053502
Q41799976,P101,Q8134
Q41799976,P27,Q30
Q3168869,P27,Q31
Q3168869,P106,Q201788
Q3168869,P101,Q846742
Q57756352,P106,Q1238570
Q57756352,P27,Q30
Q57756352,P69,Q41506
Q93136,P27,Q142
Q93136,P106,Q170790
Q93136,P69,Q500740
Q93136,P101,Q21198
Q93136,P185,Q63660773
Q5955295,P106,Q4964182
Q5955295,P27,Q794
Q3848368,P27,Q38
Q3848368,P106,Q36834
Q3848368,P1066,Q116057
Q3848368,P69,Q1347162
Q113844894,P106,Q4964182
Q113844894,P27,Q38
Q24237618,P106,Q37226
Q24237618,P69,Q153978
Q11895512,P27,Q33
Q11895512,P106,Q182436
Q11895512,P101,Q5891
Q3161974,P69,Q35794
Q3161974,P27,Q36
Q3161974,P106,Q4964182
Q3161974,P101,Q5891
Q6068219,P27,Q29
Q6068219,P106,Q24265174
Q6068219,P101,Q459381
Q5493835,P27,Q29
Q5493835,P69,Q219694
Q5493835,P106,Q4964182
Q47453561,P106,Q36180
Q47453561,P69,Q151510
Q47453561,P27,Q34266
Q7326846,P106,Q14565331
Q7326846,P69,Q21578
Q7326846,P27,Q30
Q7326846,P185,Q112487296
Q55946551,P106,Q2599593
Q55946551,P101,Q309
Q55946551,P185,Q33237942
Q66508048,P106,Q4964182
Q66508048,P27,Q148
Q66508048,P69,Q16952
Q12293951,P106,Q4964182
Q12293951,P69,Q165980
Q84054485,P106,Q3658608
Q84054485,P27,Q1028
Q7531206,P106,Q4964182
Q112393855,P106,Q864503
Q112393855,P101,Q514
Q112395886,P106,Q4964182
Q4307728,P69,Q4304158
Q4307728,P101,Q50675
Q4307728,P106,Q201788
Q4307728,P27,Q15180
Q4307728,P1066,Q3960443
Q7257101,P106,Q4964182
Q112507706,P106,Q6051619
Q112507706,P101,Q12142141
Q113838117,P101,Q5891
Q113838117,P106,Q1234713
Q113838117,P27,Q183
Q24054884,P106,Q3658608
Q24054884,P27,Q29
Q20828431,P31,Q5633421
Q20828431,P407,Q7737
Q20828431,P291,Q883
Q20828431,P495,Q159
Q20828431,P101,Q5891
Q20828431,P921,Q5891
Q7155611,P106,Q4964182
Q7155611,P27,Q224
Q3851407,P27,Q38
Q3851407,P106,Q14467526
Q3851407,P69,Q2067315
Q3851407,P101,Q33976
Q112488981,P106,Q201788
Q112488981,P101,Q50675
Q180893,P27,Q30
Q180893,P69,Q49116
Q180893,P106,Q4964182
Q180893,P737,Q61885
Q180893,P551,Q20927
Q180893,P101,Q5891
Q23617920,P106,Q4964182
Q67863,P27,Q183
Q67863,P106,Q4964182
Q67863,P69,Q152087
Q67863,P1066,Q61863
Q67863,P551,Q406
Q28954254,P106,Q201788
Q28954254,P27,Q38
Q28954254,P69,Q499911
Q28954254,P101,Q309
Q122208592,P106,Q1028181
Q110967494,P106,Q16003550
Q110967494,P27,Q142
Q5998060,P106,Q16743941
Q5998060,P27,Q29
Q5998060,P69,Q179501
Q5998060,P101,Q5891
Q95146651,P106,Q4964182
Q95146651,P27,Q33946
Q110916797,P106,Q4964182
Q90410517,P106,Q4964182
Q90410517,P27,Q184
Q90410517,P69,Q55999048
Q467668,P27,Q142
Q467668,P106,Q4964182
Q467668,P1066,Q951066
Q467668,P802,Q20903300
Q467668,P101,Q5891
Q467668,P69,Q2383462
Q969675,P106,Q170790
Q969675,P69,Q193510
Q969675,P101,Q333
Q3724278,P27,Q38
Q3724278,P106,Q4964182
Q113782651,P106,Q19829980
Q113782651,P27,Q183
Q95329289,P106,Q4964182
Q11383674,P106,Q6430706
Q11383674,P27,Q17
Q11383674,P69,Q7842
Q115090494,P27,Q36
Q115090494,P106,Q4964182
Q115090494,P69,Q1613719
Q109289696,P106,Q1930187
Q112517037,P106,Q1622272
Q112517037,P101,Q834903
Q113736449,P106,Q201788
Q113736449,P27,Q214
Q113736449,P101,Q50675
Q48804211,P27,Q38
Q48804211,P106,Q4964182
Q48804211,P101,Q5891
Q4493509,P69,Q4204528
Q4493509,P106,Q201788
Q4493509,P27,Q15180
Q4493509,P101,Q309
Q4493509,P802,Q4480917
Q4493509,P185,Q4480917
Q55681848,P106,Q37226
Q55681848,P27,Q131964
Q55681848,P101,Q7922
Q6251488,P69,Q49088
Q6251488,P106,Q4964182
Q6251488,P27,Q30
Q79619572,P106,Q1650915
Q79619572,P69,Q1276151
Q113828714,P106,Q4964182
Q113828714,P27,Q38
Q4932583,P27,Q408
Q4932583,P106,Q16323111
Q7350531,P69,Q193727
Q7350531,P106,Q4964182
Q7350531,P551,Q487999
Q7350531,P27,Q30
Q112502653,P106,Q7019111
Q112502653,P101,Q205398
Q2848707,P27,Q142
Q2848707,P106,Q4594605
Q41322,P106,Q39631
Q41322,P69,Q745967
Q41322,P27,Q233
Q41322,P101,Q9418
Q93226438,P106,Q121594
Q93226438,P101,Q5891
Q59551889,P69,Q1188786
Q59551889,P106,Q4964182
Q5536779,P106,Q201788
Q5536779,P27,Q16
Q14957167,P106,Q3658608
Q14957167,P27,Q142
Q3092534,P106,Q39631
Q3092534,P69,Q5917209
Q3092534,P27,Q30
Q328758,P106,Q4964182
Q328758,P27,Q142
Q328758,P69,Q83259
Q328758,P101,Q9418
Q328758,P802,Q125249
Q16078788,P106,Q4964182
Q16078788,P27,Q29520
Q16078788,P1066,Q9397
Q17229619,P106,Q4964182
Q17229619,P69,Q274486
Q17229619,P27,Q17
Q18205435,P106,Q4964182
Q18205435,P27,Q38
Q18205435,P69,Q209344
Q95371986,P106,Q4773904
Q95371986,P27,Q33946
Q95371986,P101,Q27172
Q63806456,P106,Q4964182
Q63806456,P69,Q152087
Q60596851,P106,Q1028181
Q60596851,P27,Q29
Q11549734,P106,Q4964182
Q11549734,P27,Q17
Q11549734,P69,Q815432
Q105755025,P106,Q36834
Q105755025,P69,Q702303
Q105755025,P101,Q735602
Q95242383,P106,Q4964182
Q1632374,P27,Q183
Q1632374,P106,Q4964182
Q1632374,P101,Q5891
Q113761415,P106,Q14565186
Q113761415,P27,Q145
Q113814758,P106,Q4964182
Q113814758,P27,Q142
Q1331312,P27,Q30
Q1331312,P69,Q13371
Q1331312,P106,Q4964182
Q1331312,P101,Q35069
Q4095315,P106,Q33999
Q4095315,P27,Q159
Q4095315,P69,Q4292118
Q17635725,P27,Q142
Q17635725,P106,Q170790
Q17635725,P69,Q10159
Q17635725,P101,Q147638
Q1696199,P106,Q170790
Q1696199,P27,Q183
Q1696199,P101,Q34178
Q16956597,P106,Q4964182
Q16956597,P27,Q96
Q16956597,P69,Q222738
Q274978,P106,Q4964182
Q274978,P27,Q142
Q274978,P69,Q209842
Q274978,P1066,Q42156
Q274978,P185,Q345898
Q274978,P802,Q212639
Q274978,P800,Q113573231
Q104715444,P106,Q4964182
Q11591243,P106,Q4964182
Q11591243,P69,Q7680543
Q11591243,P27,Q17
Q2073491,P27,Q39
Q2073491,P106,Q4964182
Q48064892,P106,Q47455777
Q11267083,P69,Q39913
Q11267083,P106,Q82955
Q11267083,P27,Q884
Q112470806,P106,Q4964182
Q112470806,P27,Q38
Q20639301,P69,Q332498
Q20639301,P106,Q1238570
Q20639301,P27,Q30
Q1520133,P27,Q183
Q1520133,P106,Q4964182
Q940132,P69,Q131262
Q940132,P27,Q29
Q940132,P106,Q36180
Q7154190,P69,Q131252
Q7154190,P27,Q30
Q7154190,P106,Q16533
Q7154190,P551,Q49145
Q7154190,P101,Q5891
Q3659080,P27,Q38
Q3659080,P106,Q4964182
Q17187189,P27,Q172579
Q17187189,P106,Q1930187
Q108405514,P106,Q201788
Q20752235,P106,Q1622272
Q20752235,P27,Q183
Q20752235,P69,Q390287
Q2385909,P27,Q142
Q2385909,P106,Q1930187
Q33127885,P106,Q4964182
Q33127885,P27,Q37
Q5170359,P69,Q49088
Q5170359,P27,Q30
Q5170359,P106,Q28389
Q15439405,P69,Q152838
Q15439405,P106,Q4964182
Q113845378,P106,Q3155377
Q113845378,P27,Q212
Q21391599,P27,Q155
Q21391599,P106,Q3055126
Q21391599,P101,Q39286
Q21391599,P69,Q835960
Q111986754,P27,Q15180
Q111986754,P106,Q4964182
Q6055933,P27,Q29
Q6055933,P106,Q831474
Q6055933,P69,Q1687025
Q6055933,P101,Q34178
Q7383104,P101,Q194294
Q7383104,P69,Q49115
Q7383104,P106,Q4964182
Q7383104,P27,Q30
Q44822321,P106,Q2599593
Q44822321,P69,Q83259
Q16495366,P106,Q40348
Q9185252,P27,Q30
Q9185252,P106,Q1662561
Q9185252,P69,Q49117
Q9185252,P101,Q7205
Q74764,P106,Q14467526
Q74764,P27,Q172579
Q25499604,P69,Q675848
Q25499604,P106,Q4964182
Q25499604,P27,Q224
Q12652222,P106,Q28045801
Q4703205,P106,Q1234713
Q4703205,P101,Q5891
Q124513,P27,Q183
Q124513,P106,Q4964182
Q113845038,P106,Q1234713
Q7184602,P106,Q4964182
Q4801792,P27,Q414
Q4801792,P106,Q40348
Q4801792,P69,Q784171
Q5311899,P69,Q192775
Q5311899,P27,Q145
Q5311899,P106,Q4964182
Q5311899,P101,Q179805
Q57299093,P106,Q36180
Q57299093,P27,Q28
Q15970845,P27,Q142
Q15970845,P106,Q49757
Q95201218,P101,Q156035
Q95201218,P106,Q6051619
Q28950160,P27,Q29
Q28950160,P106,Q37226
Q28950160,P69,Q219615
Q28950160,P101,Q35760
Q5934662,P106,Q12406482
Q5934662,P27,Q29
Q50336197,P106,Q4964182
Q50336197,P27,Q213
Q112533159,P106,Q4964182
Q112533159,P101,Q5891
Q64941986,P27,Q414
Q64941986,P106,Q4964182
Q95390787,P27,Q33946
Q95390787,P106,Q4964182
Q764071,P27,Q39
Q764071,P106,Q4964182
Q764071,P101,Q9471
Q2072264,P106,Q193391
Q2072264,P69,Q589636
Q2072264,P27,Q221
Q2072264,P101,Q5891
Q113781243,P106,Q333634
Q113781243,P27,Q142
Q380652,P106,Q4964182
Q380652,P1066,Q192374
Q380652,P101,Q34178
Q113738383,P106,Q201788
Q113738383,P27,Q142
Q9124889,P106,Q3658608
Q9124889,P27,Q17
Q113844985,P106,Q185351
Q113844985,P27,Q142
Q96143625,P106,Q4964182
Q96143625,P69,Q35794
Q96143625,P27,Q145
Q95189,P69,Q34433
Q95189,P27,Q183
Q95189,P106,Q4964182
Q112574625,P106,Q36834
Q112574625,P69,Q1150437
Q6004684,P106,Q212980
Q6004684,P27,Q62633
Q66372717,P27,Q34
Q66372717,P106,Q4964182
Q110409620,P69,Q1851014
Q110409620,P106,Q4964182
Q110409620,P27,Q15180
Q118848595,P69,Q83259
Q118848595,P106,Q4964182
Q92312142,P106,Q4964182
Q92312142,P27,Q30
Q92312142,P69,Q599316
Q4481553,P27,Q15180
Q4481553,P106,Q49757
Q4481553,P69,Q104175723
Q4481553,P101,Q35986
Q56066367,P27,Q212
Q56066367,P106,Q12406482
Q56066367,P69,Q4331466
Q67007,P27,Q183
Q67007,P135,Q7066
Q67007,P106,Q36180
Q67007,P101,Q5891
